GEO_UID,Visible_minority%,Immigrants%,Canadian_citizens%,Housing_Renter%,Housing_Owner%,Native_english/french_speaker%,Martial_status_Married%,Single-detached_house%,Highrise_condo%,Movable_dwelling%,Avg_household_size,Age_0_14%,Age_15_64%,Age_65%,Age_avg
59150471,0.733438486,0.433753943,0.772870662,0.165615142,0.157728707,0.84384858,0.433753943,0.19650655,0,0,3.1,0.149842271,0.662460568,0.189274448,41.5
59150472,0.858050847,0.561440678,0.868644068,0.137711864,0.201271186,0.889830508,0.476694915,0.210843373,0,0,3.1,0.148305085,0.646186441,0.201271186,42.7
59150473,0.843465046,0.585106383,0.889057751,0.151975684,0.159574468,0.881458967,0.455927052,0.234042553,0,0,3.1,0.167173252,0.668693009,0.174772036,39.9
59150474,0.878274268,0.62403698,0.755007704,0.100154083,0.208012327,0.909090909,0.462249615,0.19650655,0,0,3.3,0.138674884,0.708782743,0.154083205,39.1
59150475,0.725574713,0.625,0.639367816,0.186781609,0.215517241,0.897988506,0.452586207,0.077399381,0,0,2.4,0.129310345,0.668103448,0.201149425,43
59150476,0.546875,0.390625,0.641741071,0.178571429,0.139508929,0.78125,0.407366071,0.093085106,0,0,3,0.139508929,0.736607143,0.128348214,39.3
59150477,0.943089431,0.601626016,0.81300813,0.154471545,0.170731707,0.975609756,0.430894309,0.138888889,0,0,3.3,0.130081301,0.74796748,0.12195122,39.2
59150478,0.875816993,0.424836601,0.784313725,0.156862745,0.14379085,0.960784314,0.45751634,0.135135135,0,0,3.3,0.163398693,0.712418301,0.130718954,37.7
59150479,0.677966102,0.466101695,0.720338983,0.158898305,0.127118644,0.783898305,0.508474576,0.229885057,0,0,3,0.158898305,0.656779661,0.190677966,39.5
59150480,0.897196262,0.588785047,0.794392523,0.158878505,0.177570093,0.962616822,0.457943925,0.234375,0,0,3.1,0.158878505,0.700934579,0.14953271,38.5
59150481,0.817610063,0.555555556,0.807127883,0.136268344,0.199161426,0.964360587,0.503144654,0.080645161,0,0,2.9,0.125786164,0.70230608,0.167714885,42.1
59150482,0.898345154,0.602836879,0.880614657,0.11820331,0.177304965,1,0.472813239,0.177304965,0,0,3.4,0.159574468,0.691489362,0.147754137,40
59150483,0.687250996,0.46812749,0.697211155,0.079681275,0.209163347,0.697211155,0.537848606,0.277777778,0,0,3.2,0.109561753,0.727091633,0.169322709,42.3
59150484,0.738880918,0.602582496,0.746054519,0.107604017,0.200860832,0.87517934,0.473457676,0.254901961,0,0,3,0.12195122,0.717360115,0.157819225,41.6
59150485,0.975836431,0.650557621,0.873605948,0.120817844,0.250929368,1,0.511152416,0.384615385,0,0,2.8,0.139405204,0.641263941,0.223048327,43.5
59150486,0.427350427,0.384615385,0.538461538,0.042735043,0.290598291,0.598290598,0.427350427,0,0,0,2.1,0.076923077,0.427350427,0.495726496,61.3
59150487,0.972540046,0.686498856,1.006864989,0.102974828,0.263157895,0.972540046,0.514874142,0.257142857,0,0,2.7,0.137299771,0.697940503,0.160183066,42.4
59150488,0.720338983,0.497881356,0.773305085,0.402542373,0.264830508,0.889830508,0.391949153,0.035971223,0.208633094,0,1.6,0.042372881,0.730932203,0.222457627,45.1
59150489,0.638111888,0.498251748,0.777972028,0.201048951,0.131118881,0.777972028,0.445804196,0.295566502,0,0,2.9,0.122377622,0.751748252,0.122377622,39.4
59150490,0.772900763,0.639312977,0.973282443,0.047709924,0.305343511,0.916030534,0.467557252,0.340314136,0,0,2.9,0.16221374,0.658396947,0.171755725,41.5
59150491,0.617021277,0.563829787,0.893617021,0.414893617,0.063829787,1,0.329787234,0.023923445,0.43062201,0,1.9,0.095744681,0.638297872,0.265957447,49.1
59150492,0.703125,0.633680556,0.772569444,0.217013889,0.208333333,0.9375,0.477430556,0.212765957,0,0,2.5,0.130208333,0.720486111,0.147569444,40.4
59150493,0.441810345,0.420258621,0.775862069,0.635775862,0,0.969827586,0.409482759,0,0,0,1.6,0.086206897,0.851293103,0.064655172,37.4
59150494,0.445544554,0.371287129,0.878712871,0.556930693,0.123762376,1,0.346534653,0,0,0,1.5,0.061881188,0.829207921,0.123762376,41.9
59150495,0.448818898,0.472440945,0.921259843,0.472440945,0.165354331,1,0.393700787,0.012406948,0.322580645,0,1.6,0.062992126,0.834645669,0.102362205,40.9
59150496,0.584307179,0.550918197,0.684474124,0.50918197,0.025041736,0.859766277,0.350584307,0,0,0,1.7,0.058430718,0.868113523,0.066777963,39.7
59150497,0.689102564,0.560897436,0.929487179,0.536858974,0.024038462,1,0.416666667,0,0,0,1.9,0.104166667,0.801282051,0.088141026,40.9
59150498,0.483333333,0.466666667,0.8,0.525,0.116666667,0.941666667,0.325,0,0,0,1.6,0.066666667,0.833333333,0.108333333,41.6
59150499,0.508744038,0.476947536,0.818759936,0.604133545,0.031796502,1,0.389507154,0,0,0,1.6,0.095389507,0.810810811,0.103338633,41.2
59150500,0.540166205,0.477839335,0.74099723,0.540166205,0.020775623,0.983379501,0.422437673,0,0,0,1.8,0.103878116,0.817174515,0.076177285,39.2
59150503,0.569259962,0.664136622,0.901328273,0.341555977,0.189753321,1,0.379506641,0.017482517,0,0,1.9,0.113851992,0.702087287,0.180265655,42.4
59150504,0.695952616,0.488647581,0.745310958,0.172754195,0.241855874,0.868706811,0.49851925,0.27306968,0.433145009,0,2.3,0.123395854,0.755182626,0.123395854,37.8
59150505,0.681114551,0.503095975,0.80495356,0.077399381,0.294117647,0.835913313,0.448916409,0.37037037,0,0,2.5,0.1625387,0.696594427,0.147058824,40.4
59150506,0.725388601,0.60880829,0.712435233,0.025906736,0.284974093,0.932642487,0.531088083,0.791666667,0,0,3.5,0.142487047,0.699481865,0.142487047,39.7
59150507,0.770042194,0.516877637,0.896624473,0.063291139,0.284810127,0.917721519,0.52742616,0.647058824,0,0,3.1,0.094936709,0.717299578,0.179324895,43.4
59150508,0.721982759,0.517241379,0.9375,0.086206897,0.247844828,0.926724138,0.549568966,0.773809524,0,0,3,0.161637931,0.635775862,0.204741379,43.5
59150509,0.538641686,0.456674473,0.819672131,0.046838407,0.339578454,0.925058548,0.515222482,0.73964497,0,0,2.7,0.128805621,0.632318501,0.234192037,45.6
59150510,1.122004357,0.816993464,0.904139434,0,0.359477124,0.991285403,0.544662309,0.807453416,0,0,3.2,0.098039216,0.718954248,0.174291939,42.5
59150511,0.664739884,0.49132948,0.895953757,0.24566474,0.202312139,0.852601156,0.549132948,0.286458333,0,0,2.2,0.101156069,0.664739884,0.231213873,45.4
59150512,0.816993464,0.620915033,0.925925926,0.043572985,0.272331155,0.936819172,0.522875817,0.896551724,0,0,3.4,0.163398693,0.68627451,0.152505447,40.5
59150513,0.785562633,0.605095541,0.753715499,0.053078556,0.25477707,0.732484076,0.552016985,0.802469136,0,0,3,0.095541401,0.732484076,0.180467091,43.7
59150514,0.912828947,0.740131579,0.847039474,0.049342105,0.222039474,0.773026316,0.501644737,0.555555556,0,0,3.5,0.139802632,0.707236842,0.164473684,40.8
59150515,0.757180157,0.509138381,0.678851175,0.026109661,0.221932115,0.718015666,0.509138381,0.873015873,0,0,3.3,0.143603133,0.678851175,0.182767624,41.4
59150516,1.040339703,0.732484076,0.881104034,0.074309979,0.25477707,0.93418259,0.488322718,0.709459459,0,0,3.5,0.106157113,0.700636943,0.191082803,42.3
59150517,0.65270936,0.455665025,0.640394089,0.086206897,0.197044335,0.701970443,0.492610837,0.833333333,0,0,3.4,0.160098522,0.628078818,0.197044335,42.4
59150518,0.712560386,0.495169082,0.785024155,0.036231884,0.241545894,0.785024155,0.483091787,0.857142857,0,0,3.1,0.120772947,0.700483092,0.169082126,41.3
59150519,0.657568238,0.533498759,0.669975186,0.049627792,0.272952854,0.719602978,0.47146402,0.677419355,0,0,3.1,0.124069479,0.669975186,0.198511166,42.2
59150520,0.666996047,0.671936759,0.696640316,0.232213439,0.251976285,0.874505929,0.4743083,0,0.378228782,0,2.1,0.113636364,0.691699605,0.197628458,43.8
59150521,0.838815789,0.657894737,0.921052632,0.123355263,0.230263158,0.986842105,0.460526316,0.376569038,0,0,3,0.115131579,0.699013158,0.189144737,42.8
59150522,1.102564103,0.88034188,1.017094017,0.068376068,0.35042735,1,0.495726496,0.493562232,0,0,2.9,0.111111111,0.726495726,0.153846154,42.1
59150523,0.856443719,0.489396411,0.946166395,0.081566069,0.269168026,0.995106036,0.497553018,0.365853659,0,0,2.9,0.15497553,0.644371941,0.195758564,42.3
59150524,0.637450199,0.458167331,0.747011952,0.14940239,0.179282869,0.846613546,0.498007968,0.365853659,0,0,2.8,0.129482072,0.687250996,0.189243028,42
59150525,0.745697897,0.411089866,0.86998088,0.17208413,0.162523901,1,0.420650096,0.233160622,0,0,3,0.143403442,0.745697897,0.114722753,38.4
59150526,0.715563506,0.545617174,0.697674419,0.152057245,0.196779964,0.742397138,0.483005367,0.041493776,0,0,2.7,0.134168157,0.706618962,0.161001789,41
59150527,1.060606061,0.713012478,0.855614973,0.187165775,0.178253119,1,0.463458111,0.092592593,0,0,3.1,0.115864528,0.766488414,0.115864528,38.9
59150528,0.860507246,0.634057971,0.833333333,0.163043478,0.18115942,0.951086957,0.498188406,0.218446602,0,0,2.9,0.172101449,0.688405797,0.144927536,39.4
59150529,0.642458101,0.437616387,1.098696462,0.121042831,0.242085661,1,0.502793296,0.328638498,0,0,2.8,0.195530726,0.651769088,0.158286778,39.9
59150530,0.533562823,0.413080895,0.843373494,0.223752151,0.17211704,0.877796902,0.473321859,0.03875969,0,0,2.3,0.137693632,0.722891566,0.137693632,40.8
59150531,0.587846764,0.488771466,0.931307794,0.264200793,0.165125495,1,0.429326288,0.103857567,0,0,2.3,0.151915456,0.739762219,0.112285337,38.8
59150532,0.487394958,0.403361345,0.714285714,0.084033613,0.226890756,0.81512605,0.453781513,0.313901345,0,0,3,0.12605042,0.722689076,0.142857143,40.3
59150533,0.685483871,0.491935484,0.887096774,0.129032258,0.225806452,0.983870968,0.451612903,0.186567164,0,0,2.9,0.120967742,0.75,0.129032258,40.2
59150534,0.61682243,0.439252336,0.738317757,0.140186916,0.214953271,0.822429907,0.495327103,0.220264317,0,0,2.9,0.140186916,0.682242991,0.177570093,41.4
59150535,0.517529215,0.409015025,0.90984975,0.133555927,0.233722871,1,0.484140234,0.183673469,0,0,2.8,0.166944908,0.717863105,0.116861436,40.4
59150536,0.290697674,0.358527132,0.697674419,0.222868217,0.310077519,0.629844961,0.387596899,0.053763441,0.501792115,0,1.5,0.019379845,0.387596899,0.591085271,66.4
59150537,0.42662116,0.307167235,0.836177474,0.136518771,0.221843003,0.93003413,0.469283276,0.347826087,0,0,2.8,0.162116041,0.699658703,0.145051195,40
59150538,0.430107527,0.241935484,0.967741935,0.456989247,0.134408602,0.994623656,0.349462366,0.082644628,0,0,1.7,0.080645161,0.672043011,0.268817204,48.5
59150539,0.776397516,0.527950311,0.973084886,0.062111801,0.310559006,0.952380952,0.49689441,0.314009662,0,0,2.6,0.124223602,0.693581781,0.186335404,43.5
59150540,0.603146853,0.41958042,0.76048951,0.104895105,0.218531469,0.856643357,0.498251748,0.31598513,0,0,2.7,0.104895105,0.708041958,0.183566434,43.9
59150541,0.702592087,0.477489768,0.743519782,0.081855389,0.252387449,0.791268759,0.463847203,0.279411765,0.029411765,0,2.8,0.102319236,0.675306958,0.218281037,43.9
59150542,0.789473684,0.537280702,0.855263158,0.252192982,0.186403509,0.921052632,0.438596491,0.35,0,0,2.4,0.098684211,0.668859649,0.230263158,45
59150543,0.67961165,0.514563107,0.766990291,0.077669903,0.203883495,0.718446602,0.45631068,0.606936416,0,0,3.1,0.077669903,0.582524272,0.339805825,51.8
59150544,0.735294118,0.639386189,0.888746803,0.255754476,0.358056266,0.959079284,0.409207161,0,0.666666667,0,1.7,0.063938619,0.524296675,0.409207161,54.1
59150545,0.5,0.393939394,0.621212121,0.075757576,0.212121212,0.666666667,0.454545455,0.497630332,0,0,2.9,0.106060606,0.606060606,0.28030303,47
59150546,0.826952527,0.558958652,0.926493109,0.061255743,0.306278714,1,0.520673813,0.403846154,0.230769231,0,2.7,0.137825421,0.643185299,0.2143951,42.3
59150547,0.555555556,0.515873016,0.734126984,0.486111111,0.01984127,0.992063492,0.486111111,0.019230769,0,0,2,0.148809524,0.68452381,0.178571429,41
59150548,0.516372796,0.415617128,0.780856423,0.037783375,0.264483627,0.818639798,0.491183879,0.845070423,0,0,2.9,0.088161209,0.604534005,0.302267003,49
59150549,1.017130621,0.631691649,1.059957173,0.042826552,0.310492505,1,0.438972163,0.76433121,0,0,3.4,0.160599572,0.685224839,0.160599572,38.9
59150550,0.877192982,0.757575758,0.909090909,0.04784689,0.318979266,0.972886762,0.486443381,0.458515284,0,0,2.9,0.135566188,0.661881978,0.19138756,41.5
59150551,0.904255319,0.627659574,0.946808511,0.053191489,0.29787234,1,0.521276596,0.878378378,0,0,3.4,0.127659574,0.691489362,0.180851064,42.4
59150552,0.795454545,0.556818182,0.875,0.022727273,0.284090909,0.977272727,0.488636364,0.85106383,0,0,3.4,0.159090909,0.681818182,0.159090909,39.7
59150553,0.711835334,0.488850772,0.617495712,0.051457976,0.265866209,0.711835334,0.497427101,0.87962963,0,0,3,0.137221269,0.694682676,0.171526587,41.3
59150554,0.912863071,0.591286307,0.933609959,0.041493776,0.280082988,1,0.487551867,0.726744186,0,0,3.1,0.15560166,0.674273859,0.15560166,39
59150555,0.683890578,0.539513678,0.782674772,0.113981763,0.250759878,0.866261398,0.539513678,0.599173554,0,0,2.9,0.136778116,0.714285714,0.151975684,39.8
59150556,0.571933962,0.495283019,0.778301887,0.271226415,0.212264151,0.966981132,0.448113208,0.101351351,0.236486486,0,2.1,0.106132075,0.719339623,0.176886792,43.2
59150557,0.622923588,0.490033223,0.705980066,0.23255814,0.215946844,0.897009967,0.448504983,0.201465201,0,0,2.4,0.141196013,0.705980066,0.149501661,40.6
59150558,0.316901408,0.360915493,0.889084507,0.457746479,0.123239437,0.959507042,0.448943662,0.100864553,0.014409222,0,1.7,0.070422535,0.713028169,0.220070423,46
59150559,0.397350993,0.375275938,0.783664459,0.132450331,0.27593819,0.816777042,0.441501104,0.405405405,0,0,2.3,0.132450331,0.684326711,0.176600442,42.4
59150560,0.422413793,0.362068966,0.74137931,0.034482759,0.284482759,0.853448276,0.474137931,0.758293839,0,0,2.8,0.189655172,0.663793103,0.146551724,40.1
59150561,0.699626866,0.503731343,1.082089552,0.018656716,0.326492537,1,0.494402985,0.798969072,0,0,3,0.167910448,0.643656716,0.195895522,41.4
59150562,0.748663102,0.588235294,0.837789661,0.106951872,0.285204991,0.989304813,0.490196078,0.513392857,0.178571429,0,2.6,0.124777184,0.68627451,0.196078431,42.8
59150563,0.490797546,0.406441718,0.843558282,0.506134969,0.069018405,0.989263804,0.383435583,0.012787724,0.358056266,0,1.7,0.084355828,0.697852761,0.207055215,45.4
59150564,0.527597403,0.592532468,0.974025974,0.267857143,0.292207792,1,0.446428571,0.160349854,0.56851312,0,2,0.097402597,0.616883117,0.292207792,48.8
59150565,0.517560074,0.480591497,0.896487985,0.28650647,0.184842884,1,0.471349353,0.261044177,0.401606426,0,2.3,0.120147874,0.591497227,0.28650647,47.4
59150566,0.382462687,0.615671642,0.895522388,0.289179104,0.335820896,0.979477612,0.410447761,0,0.672268908,0,1.6,0.065298507,0.550373134,0.391791045,55.4
59150567,0.229276896,0.361552028,0.82010582,0.396825397,0.132275132,0.925925926,0.414462081,0.015060241,0.496987952,0,1.8,0.097001764,0.537918871,0.37037037,53.6
59150568,0.434027778,0.451388889,0.911458333,0.416666667,0.147569444,1,0.451388889,0.029154519,0.55393586,0,1.8,0.086805556,0.651041667,0.269097222,47
59150569,0.540380048,0.540380048,0.801662708,0.397862233,0.178147268,0.93824228,0.403800475,0,0.518590998,0,1.8,0.083135392,0.623515439,0.290973872,48.8
59150570,0.5,0.54,0.81,0.36,0.25,0.96,0.33,0,0.338028169,0,1.6,0.07,0.63,0.3,49.5
59150571,0.600706714,0.494699647,0.901060071,0.061837456,0.309187279,1,0.530035336,0.720930233,0,0,2.9,0.150176678,0.644876325,0.212014134,42.3
59150572,0.366568915,0.395894428,0.835777126,0.04398827,0.278592375,0.982404692,0.483870968,0.639097744,0,0,3,0.146627566,0.674486804,0.161290323,42.3
59150573,0.877622378,0.692307692,0.674825175,0.185314685,0.272727273,0.884615385,0.468531469,0,0.375552283,0,2.3,0.153846154,0.730769231,0.118881119,38.9
59150575,0.345323741,0.345323741,0.503597122,0.143884892,0.129496403,0.604316547,0.45323741,0.215517241,0,0,2.7,0.122302158,0.553956835,0.330935252,50.4
59150577,0.366300366,0.36019536,0.842490842,0.024420024,0.463980464,0.903540904,0.421245421,0,0.490956072,0,1.9,0.073260073,0.451770452,0.482295482,58.8
59150578,0.680345572,0.529157667,0.853131749,0.064794816,0.269978402,0.853131749,0.496760259,0.652173913,0,0,3,0.183585313,0.680345572,0.140388769,39
59150579,0.762711864,0.593220339,0.88377724,0.060532688,0.290556901,0.944309927,0.484261501,0.75862069,0,0,2.9,0.14527845,0.690072639,0.157384988,40.9
59150580,0.761099366,0.687103594,0.5602537,0.031712474,0.253699789,0.729386892,0.465116279,0.801282051,0,0,3.3,0.169133192,0.739957717,0.084566596,36.8
59150581,0.710382514,0.532786885,0.887978142,0.109289617,0.245901639,1,0.491803279,0.650406504,0,0,3,0.163934426,0.710382514,0.109289617,38.5
59150582,0.853448276,0.620689655,0.74137931,0.051724138,0.24137931,0.844827586,0.482758621,0.654450262,0,0,3.3,0.137931034,0.724137931,0.129310345,39.3
59150583,0.202821869,0.291005291,0.828924162,0.132275132,0.32627866,0.961199295,0.537918871,0.106382979,0,0,2.2,0.105820106,0.670194004,0.229276896,44.8
59150584,0.195121951,0.276422764,0.87804878,0.089430894,0.357723577,0.991869919,0.479674797,0.097087379,0,0,2.2,0.146341463,0.682926829,0.162601626,40.5
59150585,0.333333333,0.333333333,0.864583333,0.104166667,0.25,0.947916667,0.489583333,0.303738318,0,0,2.5,0.166666667,0.677083333,0.145833333,40.1
59150586,0.240295749,0.314232902,0.868761553,0.425138632,0.120147874,0.961182994,0.369685767,0.032894737,0,0,1.9,0.092421442,0.813308688,0.101663586,37.4
59150587,0.173310225,0.303292894,0.75389948,0.20797227,0.181975737,0.866551127,0.398613518,0.167910448,0,0,2.3,0.13864818,0.710571924,0.164644714,41.1
59150588,0.316239316,0.290598291,0.965811966,0.179487179,0.230769231,1,0.435897436,0.174418605,0,0,2.5,0.162393162,0.726495726,0.111111111,36.8
59150589,0.363247863,0.395299145,0.972222222,0.16025641,0.235042735,1,0.491452991,0.246305419,0,0,2.7,0.170940171,0.662393162,0.170940171,39.6
59150590,0.366972477,0.311926606,0.862385321,0.128440367,0.266055046,0.95412844,0.467889908,0.230125523,0,0,2.7,0.165137615,0.697247706,0.137614679,39.1
59150591,0.28,0.264,0.904,0.112,0.248,0.984,0.488,0.290909091,0,0,2.8,0.168,0.712,0.128,39.1
59150592,0.275526742,0.356564019,0.858995138,0.243111831,0.17828201,0.972447326,0.46191248,0.149501661,0,0,2.3,0.153970827,0.74554295,0.097244733,36.5
59150593,0.164533821,0.283363803,0.996343693,0.182815356,0.228519196,1,0.438756856,0.177165354,0,0,2.4,0.164533821,0.731261426,0.100548446,37.3
59150594,0.232300885,0.32079646,0.840707965,0.265486726,0.243362832,0.962389381,0.46460177,0.090497738,0,0,2.1,0.121681416,0.763274336,0.110619469,38.9
59150595,0.3003003,0.322822823,0.870870871,0.3003003,0.225225225,1,0.42042042,0.133136095,0,0,2.1,0.127627628,0.705705706,0.165165165,39.9
59150596,0.12605042,0.220588235,0.819327731,0.157563025,0.273109244,0.924369748,0.462184874,0.066666667,0,0,2.3,0.12605042,0.735294118,0.136554622,39.3
59150597,0.273597811,0.253077975,0.800273598,0.321477428,0.150478796,0.943912449,0.451436389,0.037593985,0.07518797,0,2,0.109439124,0.779753762,0.109439124,38.8
59150598,0.134680135,0.117845118,0.782828283,0.286195286,0.185185185,0.917508418,0.446127946,0.046583851,0,0,1.9,0.101010101,0.765993266,0.134680135,39.2
59150599,0.15224359,0.264423077,0.873397436,0.488782051,0.208333333,0.985576923,0.448717949,0.01146789,0.286697248,0,1.5,0.040064103,0.665064103,0.296474359,49.7
59150600,0.287698413,0.426587302,0.763888889,0.138888889,0.277777778,0.892857143,0.466269841,0.230769231,0.153846154,0,2.1,0.128968254,0.615079365,0.248015873,45.3
59150601,0.205479452,0.267123288,0.739726027,0.212328767,0.273972603,0.910958904,0.452054795,0.026666667,0,0,2.1,0.130136986,0.760273973,0.102739726,38.8
59150602,0.096385542,0.313253012,0.734939759,0.265060241,0.21686747,0.915662651,0.493975904,0.088495575,0,0,2.1,0.108433735,0.759036145,0.144578313,39.9
59150603,0.094339623,0.294811321,0.778301887,0.212264151,0.247641509,0.919811321,0.495283019,0.090497738,0,0,2,0.094339623,0.70754717,0.188679245,43.8
59150604,0.261904762,0.238095238,0.865079365,0.325396825,0.182539683,1,0.46031746,0.03058104,0,0,2.1,0.103174603,0.793650794,0.103174603,37.6
59150605,0.117021277,0.159574468,0.893617021,0.20212766,0.265957447,0.989361702,0.478723404,0.152838428,0,0,2.1,0.117021277,0.734042553,0.14893617,39.4
59150606,0.259103641,0.322128852,1.022408964,0.217086835,0.287114846,1,0.532212885,0.059347181,0,0,2.3,0.147058824,0.742296919,0.105042017,38.2
59150607,0.238095238,0.238095238,0.94017094,0.238095238,0.280830281,1,0.457875458,0.031779661,0,0,2,0.097680098,0.805860806,0.091575092,39.8
59150608,0.217741935,0.282258065,0.919354839,0.209677419,0.290322581,1,0.5,0.044247788,0,0,2,0.072580645,0.75,0.177419355,42.5
59150609,0.272373541,0.311284047,0.680933852,0.243190661,0.16536965,0.865758755,0.476653696,0.057692308,0,0,2.2,0.107003891,0.817120623,0.077821012,36.6
59150610,0.192592593,0.318518519,0.874074074,0.340740741,0.2,1,0.459259259,0.027027027,0,0,1.9,0.103703704,0.822222222,0.074074074,36.5
59150611,0.080645161,0.212609971,0.967741935,0.249266862,0.197947214,1,0.410557185,0.071633238,0,0,2.2,0.131964809,0.762463343,0.102639296,36.6
59150612,0.177935943,0.222419929,0.871886121,0.24911032,0.222419929,0.978647687,0.43594306,0.035971223,0,0,2.2,0.133451957,0.738434164,0.115658363,37.8
59150613,0.199081164,0.313935681,0.865237366,0.245022971,0.245022971,0.964777948,0.505359877,0.027700831,0,0,2,0.099540582,0.750382848,0.145482389,41.1
59150614,0.179968701,0.234741784,0.821596244,0.305164319,0.219092332,0.962441315,0.430359937,0.013586957,0,0,1.9,0.086071987,0.821596244,0.086071987,38.6
59150615,0.194274029,0.27607362,0.828220859,0.306748466,0.235173824,0.961145194,0.439672802,0.072992701,0,0,1.9,0.143149284,0.674846626,0.18404908,41
59150616,0.20033389,0.258764608,0.676126878,0.450751252,0.075125209,0.934891486,0.367278798,0.01396648,0,0,1.7,0.083472454,0.851419032,0.075125209,37.1
59150617,0.124760077,0.259117083,0.786948177,0.537428023,0.153550864,0.959692898,0.412667946,0.014005602,0.014005602,0,1.5,0.028790787,0.863723608,0.09596929,40
59150618,0.167427702,0.243531202,0.890410959,0.502283105,0.175038052,1,0.388127854,0.011135857,0,0,1.5,0.03805175,0.852359209,0.106544901,40.7
59150619,0.118443316,0.253807107,0.76142132,0.346869712,0.194585448,0.871404399,0.423011844,0.014367816,0.043103448,0,1.8,0.118443316,0.803722504,0.093062606,37.5
59150620,0.101663586,0.240295749,0.748613678,0.415896488,0.166358595,0.822550832,0.351201479,0.056179775,0,0,1.5,0.046210721,0.693160813,0.268022181,48
59150621,0.16025641,0.277777778,0.982905983,0.512820513,0.192307692,1,0.352564103,0,0,0,1.5,0.032051282,0.822649573,0.138888889,41.3
59150622,0.211864407,0.233050847,0.783898305,0.519067797,0.180084746,1,0.444915254,0,0.121580547,0,1.5,0.063559322,0.847457627,0.084745763,39
59150623,0.081967213,0.286885246,0.788934426,0.491803279,0.174180328,0.993852459,0.430327869,0,0,0,1.5,0.020491803,0.860655738,0.112704918,40.8
59150624,0.145190563,0.263157895,0.834845735,0.5353902,0.127041742,0.925589837,0.335753176,0.012919897,0,0,1.4,0.02722323,0.880217786,0.081669691,38.8
59150625,0.15993266,0.269360269,0.900673401,0.513468013,0.126262626,1,0.446127946,0.012987013,0,0,1.6,0.058922559,0.833333333,0.109427609,40.2
59150626,0.168439716,0.221631206,0.904255319,0.460992908,0.177304965,0.975177305,0.363475177,0.014005602,0,0,1.6,0.079787234,0.815602837,0.106382979,40.2
59150627,0.230326296,0.259117083,0.873320537,0.259117083,0.316698656,0.969289827,0.431861804,0.015873016,0.142857143,0,1.7,0.105566219,0.786948177,0.105566219,40.6
59150628,0.213235294,0.272058824,0.852941176,0.330882353,0.279411765,1,0.448529412,0.021978022,0.065934066,0,1.6,0.066176471,0.808823529,0.117647059,40.5
59150629,0.150659134,0.263653484,0.762711864,0.404896422,0.254237288,0.913370998,0.414312618,0.012690355,0,0,1.5,0.065913371,0.838041431,0.103578154,39.7
59150630,0.197368421,0.3125,0.818256579,0.333059211,0.271381579,0.949835526,0.485197368,0.006242197,0.287141074,0,1.6,0.069901316,0.842927632,0.086348684,39.7
59150631,0.337719298,0.385964912,0.864035088,0.271929825,0.372807018,1,0.456140351,0,0.700680272,0,1.6,0.078947368,0.776315789,0.144736842,42.1
59150632,0.283464567,0.303149606,0.877952756,0.228346457,0.31496063,0.960629921,0.44488189,0,0.534045394,0,1.7,0.070866142,0.771653543,0.157480315,42.6
59150633,0.312056738,0.326241135,0.90070922,0.333333333,0.276595745,1,0.453900709,0.011389522,0.216400911,0,1.7,0.056737589,0.794326241,0.141843972,41.5
59150634,0.135135135,0.193050193,0.82046332,0.472972973,0.202702703,0.907335907,0.376447876,0,0,0,1.5,0.038610039,0.859073359,0.106177606,41
59150635,0.131348511,0.262697023,0.788091068,0.297723292,0.30647986,0.945709282,0.446584939,0,0,0,1.6,0.061295972,0.788091068,0.157618214,42.1
59150636,0.159059474,0.172890733,0.767634855,0.449515906,0.10373444,0.857538036,0.428769018,0,0.602836879,0,1.6,0.027662517,0.698478562,0.276625173,49.5
59150637,0.134575569,0.341614907,0.869565217,0.434782609,0.186335404,0.983436853,0.465838509,0.01618123,0.469255663,0,1.6,0.062111801,0.641821946,0.300207039,49.5
59150638,0.196969697,0.196969697,0.939393939,0.53030303,0.106060606,1,0.446969697,0,0.185185185,0,1.6,0.03030303,0.818181818,0.151515152,42.6
59150639,0.166666667,0.31372549,0.852941176,0.166666667,0.5,0.941176471,0.431372549,0,0.698005698,0,1.5,0.049019608,0.715686275,0.225490196,48.3
59150640,0.077951002,0.222717149,0.734966592,0.545657016,0.04454343,0.890868597,0.300668151,0,0.485074627,0,1.4,0.033407572,0.645879733,0.322939866,52.1
59150641,0.175182482,0.233576642,0.868613139,0.518248175,0.094890511,0.96350365,0.452554745,0,0.274599542,0,1.6,0.058394161,0.839416058,0.102189781,39.6
59150642,0.19379845,0.201550388,0.96124031,0.604651163,0.07751938,0.984496124,0.379844961,0,0.175644028,0,1.5,0.031007752,0.88372093,0.093023256,39
59150643,0.301302932,0.244299674,0.895765472,0.496742671,0.154723127,0.969055375,0.415309446,0.012019231,0.144230769,0,1.5,0.048859935,0.798045603,0.154723127,44
59150644,0.318471338,0.222929936,0.835987261,0.541401274,0.151273885,0.97133758,0.398089172,0,0.150115473,0,1.5,0.047770701,0.820063694,0.143312102,41.8
59150645,0.382231405,0.299586777,0.991735537,0.382231405,0.20661157,1,0.444214876,0.057692308,0.153846154,0,1.8,0.103305785,0.76446281,0.123966942,39.8
59150646,0.221843003,0.273037543,0.819112628,0.597269625,0.102389078,0.972696246,0.349829352,0.01216545,0.01216545,0,1.4,0.042662116,0.887372014,0.076791809,38.1
